split,statement,label,ppl_score
train,"Phosphorus is essential for life and is a component of ATP, DNA, and RNA.",1,4.62083101272583
train,Fluorine is used in solder and pewter.,0,30.07889175415039
train,Joseph Glidden lived in U.S.,1,98.45101165771484
train,Zinc has the atomic number of 30.,1,9.741325378417969
train,Charter Communications operates in the industry of media.,1,25.388410568237305
train,"Sberbank engages in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers..",0,16.0257511138916
train,Capital One operates in the industry of banking.,1,20.008718490600586
train,Joseph Marie Jacquard lived in Netherlands.,0,306.3000183105469
train,Boron has the atomic number of 5.,1,9.196122169494629
train,Radon appears in its standard state as Gas.,1,96.9491195678711
train,The process of aging is influenced by both genetic and environmental factors.,1,8.066934585571289
train,Eritrea is a name of a country.,1,17.463918685913086
train,Tokio Marine Holdings has headquarters in United States.,0,58.65106201171875
train,The tarantula uses walking for locomotion.,1,82.10438537597656
train,NewDelhi is also the capital city of Delhi.,0,19.005599975585938
train,Phosphorus appears in its standard state as Solid.,1,93.00163269042969
train,"The cow is the largest animal on earth, with some species using baleen plates to filter food from water.",0,38.44898223876953
train,Christian Huygens lived in Scotland.,0,175.57310485839844
train,Mitsubishi UFJ Financial Group operates in the industry of banking.,1,14.524430274963379
train,James Hargreaves lived in U.K.,1,48.639286041259766
train,Osmium has the symbol Os.,1,19.57012367248535
train,The rabbit uses hopping for locomotion.,1,84.47086334228516
train,"Yaren City is located on the east bank of the Yaren River, in the north of the province.",0,9.631529808044434
train,Manulife has headquarters in Russia.,0,100.738525390625
train,Alofi is a name of a city.,1,44.666812896728516
train,Austin is the largest city in the United States.,0,7.807130336761475
train,Copper is in the Post-transition metal group.,0,90.5715103149414
train,Exxon Mobil operates in the industry of Household & Personal Products.,0,42.51044845581055
train,Frank Bunker Gilbreth lived in U.S.,1,82.51235961914062
train,Libya is a name of a country.,1,12.883170127868652
train,August Horch lived in Russia.,0,722.48828125
train,Addis Ababa is a city in Cambodia,0,34.00363540649414
train,Lesotho is a name of a city.,0,40.862831115722656
train,Lloyd Groff Copeman lived in U.S.,1,231.47288513183594
train,The axolotl has a habitat of freshwater.,1,43.526554107666016
train,Carbon appears in its standard state as Gas.,0,131.0181884765625
train,Windhoek is a city in Namibia,1,5.024378299713135
train,The llama is a mammal.,1,60.5626106262207
train,The rhinoceros uses flying for locomotion.,0,85.23805236816406
train,"In the Bible, Ammon is mentioned as the capital city of the Ammonites, a people who lived in the area of modern-day Jordan.",1,6.348564624786377
train,The iguana is a reptile.,1,13.113463401794434
train,Anheuser-Busch InBev has headquarters in Denmark.,0,16.61592674255371
train,Cairo is a city in Egypt,1,19.748546600341797
train,Elephants are the smallest mammals in the world.,0,8.77600383758545
train,Barclays has headquarters in Russia.,0,103.36708068847656
train,Polonium appears in its standard state as Gas.,0,162.44602966308594
train,Plymouth is a name of a country.,0,31.78972625732422
train,Technetium has the atomic number of 6.,0,30.79374122619629
train,Taiwan is a name of a country.,1,12.053494453430176
train,Road town is the capital of Virgin Islands and the largest city in the British virgin islands.,1,15.558053016662598
train,"Anheuser-Busch InBev engages in the exploration, production, refining, marketing and distribution of oil..",0,18.35952377319336
train,The fastest animal in the world is the sloth.,0,22.416494369506836
train,Richard Gatling invented the Gatling gun.,1,17.77423095703125
train,Luxembourg is a name of a country.,0,21.19561767578125
train,Robert Moog invented the frequency hopping spread spectrum.,0,392.0658874511719
train,Argon has the symbol Co.,0,243.12913513183594
train,Sir Sandford Fleming invented the standard time zones.,1,108.54474639892578
train,The chicken has a habitat of various.,0,377.297119140625
train,Tskhinvali is a name of a city.,1,36.62284851074219
train,Marzo is a month.,1,62.842620849609375
train,Edinburgh is a city in Scotland.,1,6.762346267700195
train,Carbon has the atomic number of 71.,0,30.580636978149414
train,Krypton is in the Alkaline earth metal group.,0,30.461122512817383
train,Guatemala City is a name of a country.,0,28.164243698120117
train,"The panda primarily eats bamboo, has a pseudo-thumb for grasping, and is a symbol for wildlife conservation.",1,57.62662124633789
train,Papeete is a city in Botswana,0,61.889705657958984
train,"American International Group engages in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers..",1,6.551389217376709
train,Joseph Marie Jacquard invented the Jacquard loom.,1,15.156208038330078
train,Rhodium has the atomic number of 45.,1,17.534494400024414
train,"Human uses for aardvark include research, entertainment, therapy.",0,411.79669189453125
train,Mercury appears in its standard state as Solid.,0,181.5829620361328
train,CITIC operates in the industry of trading companies.,1,81.20645141601562
train,Procter & Gamble engages in the provision of branded consumer packaged goods..,1,15.269975662231445
train,Oxygen has the atomic number of 76.,0,42.182395935058594
train,Erbium is in the Post-transition metal group.,0,38.802452087402344
train,The llama has the atomic number of bird.,0,577.6082153320312
train,Budapest is a name of a country.,0,23.822078704833984
train,Lanthanum appears in its standard state as Solid.,1,91.15090942382812
train,Godfrey Hounsfield lived in U.K.,1,97.3244857788086
train,Hibernation conserves energy during cold periods.,1,34.48197555541992
train,Tokyo is a name of a country.,0,16.677818298339844
train,The human liver helps filter toxins from the body.,1,39.79400634765625
train,Thorium is a radioactive element used as a nuclear fuel in some reactors.,1,5.74880313873291
train,Nigeria is a name of a country.,1,27.651500701904297
train,James Murray Spangler invented the portable vacuum cleaner.,1,179.9239044189453
train,"Alibaba Group engages in the manufacture and sale of automobiles, motorcycles and power products..",0,38.930118560791016
train,Iron has the symbol Fe.,1,24.117246627807617
train,Germanium is a noble gas used as an inert atmosphere in welding and other applications.,0,15.696481704711914
train,Moller - Maersk has headquarters in Denmark.,1,124.87794494628906
train,"The three states of matter are solid, liquid, and gas.",1,7.840271949768066
train,The rhinoceros uses walking for locomotion.,1,38.43650817871094
train,Mogadishu is a name of a city.,1,16.26360321044922
train,The shortest distance between two points is a curve.,0,10.797354698181152
train,China Telecom has headquarters in Germany.,0,337.7571716308594
train,"ConocoPhillips engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis..",1,3.845507860183716
train,Malabo is a name of a country.,0,44.91641616821289
train,The llama has thick wool for insulation and can spit when threatened or annoyed.,1,103.1862564086914
train,"Human uses for bison include conservation, meat, leather.",1,925.009033203125
train,Reykjavík is a name of a country.,0,19.716955184936523
train,Dr. Robert Gallo invented the co-discovery of HIV.,1,29.451807022094727
train,William Kelly lived in France.,0,217.89414978027344
train,The penguin has a habitat of marine/polar.,1,118.6684341430664
train,Mercury has the atomic number of 65.,0,15.508319854736328
train,Bismuth has the atomic number of 55.,0,15.42310619354248
train,John Atanasoff invented the first electronic digital computer (prototype).,1,32.96295928955078
train,Thulium is in the Lanthanide group.,1,15.160711288452148
train,The rabbit has a habitat of grassland.,1,59.75357437133789
train,Jack Kilby invented the aerodynamics (theoretical).,0,337.3000793457031
train,Manganese is in the Nonmetal group.,0,54.4170036315918
train,The otter is a mammal.,1,29.37276268005371
train,"The manta ray has slender legs for fast running and can perform high leaps, known as pronking.",0,110.1984634399414
train,American International Group has headquarters in United States.,1,47.688514709472656
train,Hippolyte Mège-Mouriès lived in France.,1,58.25560760498047
train,Nippon Telegraph & Telephone is a holding company that engages in the provision of telecommunication services..,1,11.90245532989502
train,"Human uses for rhinoceros include conservation, research, zoos.",1,186.74827575683594
train,Japan Post Holdings operates in the industry of insurance.,1,47.54434585571289
train,The skunk has a diet of omnivore.,1,58.26755142211914
train,Sound travels faster through solids than through liquids or gases.,1,8.017244338989258
train,Microsoft engages in the provision of global health services..,0,201.4346923828125
train,Promethium is in the Halogen group.,0,25.15913200378418
train,Ernest Swinton lived in U.K.,1,75.4512939453125
train,Astatine has the atomic number of 7.,0,31.385663986206055
train,Electricite de France has headquarters in France.,1,48.49551773071289
train,Asunción is a name of a city.,1,28.86334991455078
train,Iridium is in the Alkaline earth metal group.,0,44.3049201965332
train,"ING Group engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services..",1,14.666240692138672
train,Holmium is in the Metalloid group.,0,50.26595687866211
train,The cheetah has the atomic number of insect.,0,192.48980712890625
train,"Cobalt is used in strong, permanent magnets and as a blue pigment.",1,22.0230712890625
train,The rat has a habitat of urban/wild.,1,181.76678466796875
train,A group of wolves is called a pack.,1,22.73431396484375
train,Vanadium is in the Lanthanide group.,0,13.171546936035156
train,St. John's is a name of a city.,1,17.470991134643555
train,Polonium is used in powerful permanent magnets and lasers.,0,99.68255615234375
train,William Kelly invented the Bessemer process for steelmaking.,1,26.557289123535156
train,Rhenium has the symbol Tm.,0,100.27747344970703
train,The crocodile uses walking for locomotion.,0,147.94400024414062
train,Canadian Imperial Bank of Commerce has headquarters in Brazil.,0,74.95563507080078
